name,@lat,@lon,type
Sinclair,38.5798649,-121.5310042,fuel
76,33.9316295,-117.8937896,fuel
Shell,33.8184409,-117.9157421,fuel
76,34.4418951,-119.8310626,fuel
JZ Oil,33.8183853,-117.9227705,fuel
Chevron,33.8029485,-117.9060873,fuel
Chevron,38.3315296,-122.7104785,fuel
7-Eleven,34.4266133,-117.5729817,fuel
7-Eleven,34.4270687,-117.384233,fuel
,34.4272777,-117.3856908,fuel
Circle K,33.1299758,-117.0671588,fuel
Arco,34.5067975,-117.3268693,fuel
76,37.3790424,-121.9394264,fuel
Arco,34.410593,-117.3998434,fuel
76,34.4260451,-117.5722429,fuel
Chevron,37.6670663,-122.0790276,fuel
Valero,37.673276,-122.0800244,fuel
76,37.4167205,-122.103625,fuel
Shell,33.8890994,-117.3236587,fuel
Chevron,33.8882695,-117.3276366,fuel
Shell,37.7806554,-122.39468,fuel
76,37.5985392,-122.3879477,fuel
Chevron,37.5414854,-121.9475134,fuel
Flying J,34.408097,-117.3986373,fuel
Arco,33.9249328,-117.9305064,fuel
Olympian,37.6059264,-122.3974053,fuel
,33.6804319,-117.9074251,fuel
,33.6798214,-117.9072214,fuel
G & M,34.4699646,-117.3489096,fuel
Chevron,33.6797613,-117.8861413,fuel
Speedway,33.6798825,-117.8881535,fuel
Vons 1753 Fuel Station,37.3737435,-118.3934274,fuel
Valero,37.6760766,-121.8962381,fuel
Arco,34.5063506,-117.3991224,fuel
Shell,37.4499333,-122.1771319,fuel
Vons Fuel Station,33.8550672,-117.5643735,fuel
Shell,32.9065559,-117.1746818,fuel
76,39.4321836,-123.8058411,fuel
"Eel River Fuels, Inc.",39.4414424,-123.8061839,fuel
USA Gasoline,38.3287432,-122.7079962,fuel
Tavern Rd Shell,32.841401,-116.7809528,fuel
Ronco Gas,33.13306,-117.0686523,fuel
76,38.0068572,-122.5447684,fuel
Valero,38.0064422,-122.5442755,fuel
Shell,38.0068469,-122.5439186,fuel
Chevron,38.0072183,-122.5445693,fuel
,39.0102702,-123.369462,fuel
Vons Fuel Station,33.9607227,-118.3480749,fuel
Kwik Stop,33.1361795,-117.0709636,fuel
Vons gas #1638,33.834477,-118.1160927,fuel
76,38.3486743,-122.7233258,fuel
Vons 3076 Fuel Station,33.7920192,-118.1389313,fuel
Vons 2688 Fuel Station,33.9774653,-117.5578006,fuel
Vons 2660 Fuel Station,33.5529027,-117.1391663,fuel
Vons 4607 Fuel Station,35.0362426,-120.4864655,fuel
Shell,34.5797283,-118.0815398,fuel
Chevron,34.0631791,-117.2083754,fuel
Vons 2116 Fuel Station,32.8005214,-117.2394884,fuel
Cochrane Chevron,37.1519172,-121.6555583,fuel
,34.179657,-118.5969613,fuel
Arco,38.378514,-121.3578427,fuel
Vons 2681 Fuel Station,34.1073317,-117.6535368,fuel
Chevron,35.5636281,-121.0829832,fuel
Chevron,37.1306866,-121.6370501,fuel
Golden State Gasoline,33.1259109,-117.0862139,fuel
Costco Gasoline,33.5682618,-117.7117111,fuel
Mobil,33.565001,-117.7150845,fuel
Mobil,33.5875565,-117.720869,fuel
Arco,33.5639277,-117.7085284,fuel
76,33.570384,-117.706258,fuel
Mobil,33.5711224,-117.7070482,fuel
Sam's Club,38.7851408,-121.2886722,fuel
Shell,38.7588677,-121.2588791,fuel
Safeway Fuel Station,38.7299402,-121.2711321,fuel
Shell,38.7512373,-121.3097829,fuel
Chevron,34.6112049,-120.1886789,fuel
Costco Gasoline,33.697721,-117.8237386,fuel
Mobil,34.1069956,-117.8240655,fuel
,34.106948,-117.8168795,fuel
Gas & Food,38.9228521,-121.0557323,fuel
7-Eleven,32.9564825,-117.0235809,fuel
Pechanga Gas Station,33.4544175,-117.1017034,fuel
7-Eleven,34.5219074,-117.3233788,fuel
Chevron,38.7939471,-121.2923454,fuel
Chevron,38.2503234,-122.6244495,fuel
Valero,36.5960141,-121.8652874,fuel
7-Eleven,36.5975136,-121.8562553,fuel
Chevron,35.3831684,-119.1461065,fuel
7-Eleven,36.5816654,-121.8285499,fuel
Chevron,36.597564,-121.8522366,fuel
76,37.3616433,-122.0986792,fuel
Shell,36.5950542,-121.8925518,fuel
Lido 76,37.5475608,-122.0443922,fuel
Arco,33.1299244,-117.0855939,fuel
76,33.7885906,-117.9058279,fuel
Chevron,33.7957362,-117.914799,fuel
Arco,33.7958077,-117.9154922,fuel
Shell,35.3108371,-120.8335012,fuel
,35.311034,-120.8334306,fuel
Shell,39.2919685,-120.6787794,fuel
Chevron,37.9062426,-122.0638738,fuel
Shell,37.7799165,-122.3980191,fuel
Self-serve Fuel,35.1039155,-120.6249179,fuel
Chevron,33.48569,-117.7251537,fuel
Chevron,34.1493921,-117.4745631,fuel
Arco,34.4708054,-117.3431468,fuel
Food4Less Fuel Center,33.6910102,-116.1842696,fuel
Valero,35.1198,-120.5888169,fuel
Arco,33.699814,-116.1919817,fuel
Arco,33.6995804,-116.1917083,fuel
Arco,33.0225999,-117.0747768,fuel
Chevron,32.8033127,-117.009487,fuel
,33.6854177,-116.1793729,fuel
Mobile,35.1178315,-120.574419,fuel
Chevron,35.1217839,-120.581894,fuel
Shell,35.1220797,-120.5824367,fuel
Shell,35.1371041,-120.6301717,fuel
Chevron,35.1369736,-120.627944,fuel
76,35.1363474,-120.6239456,fuel
76,35.1364829,-120.6241986,fuel
Arco,35.1354177,-120.6219421,fuel
Chevron,38.6538051,-121.1230664,fuel
Valero,35.3659092,-120.8417729,fuel
Sinclair,35.3661451,-120.8410178,fuel
Mobil,35.3664634,-120.8416115,fuel
Arco,35.5896622,-120.6942545,fuel
Shell,35.6414332,-120.6864792,fuel
7-Eleven,35.6389292,-120.6927617,fuel
Arco,35.6423313,-120.6864891,fuel
Chevron,35.6418076,-120.6861842,fuel
Valero,35.6387751,-120.6920733,fuel
Golden Hill Mobil Gas-Car Wash-Convenience Store,35.6452415,-120.6584578,fuel
,35.7422132,-120.8770603,fuel
Chevron,35.4649786,-120.6494432,fuel
Chevron,33.6059615,-114.6057993,fuel
VP Racing Fuels,33.6064151,-114.6058045,fuel
Chevron,32.9343209,-117.0605586,fuel
76,33.4203216,-117.6073368,fuel
Shell,35.4739708,-120.6687107,fuel
Chevron,37.3379069,-122.0318549,fuel
76,35.4842662,-120.665026,fuel
Arco,38.5100473,-121.4641334,fuel
Arco,38.6319175,-121.2192451,fuel
California Super Gas and Food Store,33.1154211,-117.0849075,fuel
,33.9705702,-118.3789753,fuel
United Oil,33.1181488,-117.0830231,fuel
76,35.0221321,-120.4882896,fuel
Chevron,35.7476463,-120.6993216,fuel
Shell,33.7747159,-117.9205888,fuel
,35.0376161,-120.4840468,fuel
,33.7747759,-117.9065709,fuel
Mobil,33.7889618,-117.9583006,fuel
Chevron,33.802886,-117.9418311,fuel
Ralphs,33.7882315,-117.8778086,fuel
76,33.128792,-117.0887008,fuel
Stop-N-Buy,35.0372696,-120.483412,fuel
Chevron,35.554191,-120.7106704,fuel
,34.1545574,-118.3401855,fuel
Ralph's Gas Station,33.8795536,-117.9247439,fuel
Sam Truong's 76,37.742429,-122.4861117,fuel
NEX Gas Station,32.7430772,-117.192308,fuel
Almaden Arco,37.2592935,-121.8767364,fuel
Blossom Valley Valero,37.2359474,-121.9133866,fuel
76,37.2512992,-121.8747669,fuel
Valero,37.2500797,-121.8660603,fuel
,37.2365696,-121.9154137,fuel
Shell,37.240612,-121.9037805,fuel
76,37.8056798,-122.4150184,fuel
,39.5031858,-121.4602891,fuel
Shell,38.7948458,-121.3131264,fuel
,35.6011292,-119.3275462,fuel
Chevron,34.8518581,-117.0842224,fuel
Shell,34.8517478,-117.0836858,fuel
Arco,34.8490933,-117.0836279,fuel
Valero,35.2687397,-116.0689868,fuel
76,35.2656194,-116.0742083,fuel
Chevron,35.2645144,-116.0758836,fuel
Shell,35.2693637,-116.0693674,fuel
Power Market,38.0939828,-122.2282785,fuel
Chevron,33.7918931,-117.7623306,fuel
Costco Gasoline,33.7723097,-117.9417984,fuel
Valero,33.7881494,-117.8179307,fuel
Valero,34.9408768,-118.9285892,fuel
Shell,34.9414108,-118.9332651,fuel
76,34.9832495,-118.947424,fuel
Safeway,36.9857223,-121.9645726,fuel
Raley's Aisle 1,37.6764109,-120.9391586,fuel
Mill Valley ARCO,37.8817775,-122.5250488,fuel
Chevron,34.8645738,-118.1754826,fuel
Arco,38.7430745,-121.3098089,fuel
Costco Gasoline,37.6152237,-122.0877898,fuel
,33.8192112,-116.5091101,fuel
Shell,33.8358789,-117.8529264,fuel
Shell Gas and Car Wash,33.1452862,-117.101693,fuel
,33.7741781,-117.903488,fuel
,33.7672692,-117.9372281,fuel
,33.7664998,-117.9381409,fuel
Chevron,33.789269,-117.8978753,fuel
Arco,33.8029849,-117.889845,fuel
Chevron,33.8472611,-117.8357488,fuel
Shell,33.817797,-117.8355714,fuel
Chevron,33.8161857,-117.8362336,fuel
Chevron,34.063396,-118.4485674,fuel
Shell,34.133967,-117.9245728,fuel
Costco Gasoline,34.1332381,-117.9252666,fuel
Arco,34.1332164,-117.9330573,fuel
Arco,34.1363145,-117.8721898,fuel
,36.7071867,-119.7460337,fuel
76,33.7601402,-117.9198741,fuel
76,33.6307523,-117.9124568,fuel
Shell,33.7881069,-117.8099768,fuel
"W.H. Breshears, Inc.",37.3148705,-121.0179707,fuel
"W.H. Breshears, Inc.",37.3146096,-121.017879,fuel
"W.H. Breshears, Inc.",37.3147378,-121.0181521,fuel
Newman Mini-Mart,37.314116,-121.0211154,fuel
Costco Gasoline,33.8625702,-117.9238623,fuel
Shell,37.2323977,-121.7729133,fuel
Oasis Mini-Mart,37.3222511,-121.0235505,fuel
Mobil,33.8744695,-117.8892202,fuel
Shell,37.351764,-122.0319198,fuel
Costco Gasoline,35.2963285,-119.0571779,fuel
Chevron,37.3518646,-122.0146756,fuel
Chevron,35.2664473,-119.0241712,fuel
Arco,35.26646,-119.0249461,fuel
,38.6061109,-121.4472,fuel
Safeway Fuel Station,37.7397724,-121.4523797,fuel
Safeway Fuel Station,38.0085085,-121.3200816,fuel
Safeway Fuel Station,37.9634388,-121.3376977,fuel
Chevron,35.4129204,-119.093637,fuel
Sully's Chevron,35.4129077,-119.0939782,fuel
,34.0916412,-117.4542135,fuel
Rotten Robbie,37.2594443,-121.8757754,fuel
Safeway Fuel Station,38.65637,-121.5240228,fuel
Shell,33.7663612,-117.9727422,fuel
,37.2432386,-121.9231209,fuel
Leggett Patriot Gas Station,39.8648041,-123.7149797,fuel
Arco,34.6970219,-118.1476083,fuel
Arco,34.69682,-118.1478058,fuel
Chevron,38.616048,-121.5390117,fuel
Arco,38.6780799,-121.5900345,fuel
,33.629259,-116.2385967,fuel
Shell,34.682705,-118.1661246,fuel
Shell,34.6826778,-118.1662561,fuel
Shell,37.251601,-121.8313574,fuel
Valero,37.228885,-121.9662929,fuel
Shell,38.5914351,-121.5493996,fuel
Shell,37.2393659,-121.7744353,fuel
,38.6108179,-121.383483,fuel
Arco,38.4963695,-121.4544455,fuel
,38.6131307,-121.4974287,fuel
Cstop,33.115923,-117.0839198,fuel
US. Gas,33.1153599,-117.0836266,fuel
Chevron,35.0804757,-120.5873023,fuel
Arco,38.5709859,-121.5239807,fuel
Chevron,37.4128841,-121.8981472,fuel
Chevron,37.3188248,-120.4862398,fuel
76,37.2463612,-121.9571515,fuel
Chevron,37.2875615,-120.4536391,fuel
Arco,37.3030348,-120.5028035,fuel
Shell,37.2973469,-120.4823165,fuel
Valero,37.2880605,-120.4536738,fuel
,36.9850413,-121.5551376,fuel
,36.9911008,-121.5518259,fuel
Arco,37.3187026,-120.468924,fuel
Chevron,37.29549,-120.4666255,fuel
Handi Stop,37.2950522,-120.4581857,fuel
Ram,37.295006,-120.4586777,fuel
Alliance,37.3894373,-122.0309699,fuel
Valero of Los Gatos,37.2298782,-121.9828129,fuel
Chevron,37.3318012,-120.4686076,fuel
Shell,38.4957474,-121.4411913,fuel
Shell,34.6022636,-118.1509302,fuel
76,34.6014301,-118.1482683,fuel
Arco,34.6748181,-118.1654104,fuel
Shell,34.6752864,-118.1610473,fuel
Arco,34.674708,-118.1547953,fuel
Shell,33.0490364,-117.2888961,fuel
Chevron,37.3812367,-122.0180996,fuel
Westmoor Chevron,37.3524101,-122.0515795,fuel
Chevron,38.2349691,-122.6220767,fuel
76,38.3312191,-122.7145854,fuel
76,33.8720567,-117.7464049,fuel
,35.1364942,-120.6381851,fuel
Kwik Fill,40.0661782,-79.8905248,fuel
Alliance,37.4682177,-122.4327275,fuel
Chevron,37.4696194,-122.4330954,fuel
Shell,34.9917907,-118.9416846,fuel
Shell,37.6363238,-122.4215,fuel
,33.6403866,-116.1516116,fuel
,33.639221,-116.1523823,fuel
Shell,37.7734068,-122.4084541,fuel
Golden Gate Gasoline,37.6537661,-122.4004547,fuel
Speedway,37.6521838,-122.4022585,fuel
Shell,36.7182915,-121.6524459,fuel
Safeway Fuel Station,36.6999852,-121.6209663,fuel
Mobil,33.5430433,-117.7853956,fuel
76,37.3461905,-121.914676,fuel
Chevron,33.6795957,-118.0051927,fuel
Barstow Fuel 76,34.8909372,-116.9996997,fuel
,34.8945981,-117.0051953,fuel
Arco,34.1289111,-116.3940174,fuel
Costco Gasoline,34.6608186,-118.1490113,fuel
InterState Gasoline,37.4642894,-122.4336664,fuel
Chevron South Tahoe,38.94873,-119.958833,fuel
Tahoe Tom's,38.9557237,-119.9448435,fuel
Mobil,38.9088898,-120.002459,fuel
Chevron,33.6246276,-117.8791542,fuel
Shell,33.6253267,-117.87845,fuel
Swiss Mart Food and Gas,38.9158333,-120.0069322,fuel
Pilot,34.8546531,-117.0877298,fuel
,34.0711788,-117.4934861,fuel
Speedway,33.6587017,-117.8029684,fuel
Chevron,40.1826748,-122.2201739,fuel
Sam's Club,33.8307709,-118.0924617,fuel
76,36.6150009,-121.9026389,fuel
Shell,36.604993,-121.9202951,fuel
Love's,36.1803766,-119.3301517,fuel
Love's,36.1812793,-119.3301851,fuel
Shell,36.6219989,-121.9207028,fuel
Shell,36.6221457,-121.9206526,fuel
Shell,36.6098117,-121.857221,fuel
Gas & Shop,37.7638321,-122.4170576,fuel
Chevron,37.7649622,-122.4172397,fuel
Costco Gasoline,37.3562199,-121.9385344,fuel
76,37.3662983,-121.9411415,fuel
Chevron,37.3094337,-121.8863518,fuel
76,37.799257,-122.4424101,fuel
Von's Gas Station,36.8370611,-119.6853387,fuel
Sunnyvale Chevron,37.3722933,-122.0489017,fuel
7-Eleven,33.9458408,-118.3296353,fuel
,40.5048111,-122.3354424,fuel
Costco Gasoline,37.309513,-121.8500621,fuel
JVS,37.3074218,-121.847781,fuel
Shell,33.6862481,-117.8133518,fuel
Chevron,37.4068803,-122.0785063,fuel
Shell,37.4065346,-122.0777073,fuel
Mobil,32.8712156,-117.2333252,fuel
76,37.0837742,-121.6100244,fuel
,33.6867583,-117.9190469,fuel
,33.8794791,-117.9239084,fuel
,33.8250492,-117.9169772,fuel
Mobil,33.9104452,-117.8814059,fuel
Chevron,33.7379988,-117.9203996,fuel
Shell,33.7667485,-117.9207841,fuel
Mobil,33.7277511,-117.9194656,fuel
76,33.8346072,-117.8365873,fuel
Chevron,33.6971854,-117.885109,fuel
Chevron,33.703421,-117.8851781,fuel
76,33.8708208,-117.907292,fuel
Chevron,33.6725914,-117.9716485,fuel
7-Eleven,33.730651,-117.9725408,fuel
76,37.5837021,-122.4742442,fuel
Union 76,37.5837434,-122.4740263,fuel
Chevron,37.2946889,-121.9438872,fuel
Valero,37.7614932,-122.4767313,fuel
Mobil,33.5926914,-117.6990678,fuel
Mobil,33.6475374,-117.6857002,fuel
Chevron,33.8593409,-117.9984646,fuel
Chevron,37.3234951,-121.8999192,fuel
USA Gasoline,33.9091516,-117.9040454,fuel
Chevron,33.8845189,-117.9959969,fuel
USA Gasoline,33.8780678,-117.9646771,fuel
,33.8845598,-117.9949386,fuel
Costco Gasoline,37.7806533,-121.9718524,fuel
Shell,37.7787398,-121.9722565,fuel
,33.758739,-118.0188266,fuel
,33.7593367,-118.0191868,fuel
Valero,37.7764647,-121.9780913,fuel
Texaco,37.7756392,-121.9775153,fuel
Chevron,37.7760162,-121.9789505,fuel
76,37.2778067,-121.8794952,fuel
Poppy,37.7851744,-121.9801393,fuel
Pine Mountain Fuel,34.8508897,-119.1661414,fuel
Shell,37.4474352,-122.1259822,fuel
Palo Alto Gas,37.4216236,-122.1022876,fuel
Barron Park Shell,37.4188044,-122.1333337,fuel
Valero,37.4281914,-122.1492032,fuel
Safeway Fuel Station,37.7741573,-121.9218849,fuel
Valero,37.416012,-122.129081,fuel
Shell,32.8260561,-116.9018353,fuel
Palo Alto Shell,37.4258521,-122.1474855,fuel
76,33.9531772,-117.3874839,fuel
Chevron,37.7234288,-121.9421403,fuel
Chevron,33.9463758,-117.4190339,fuel
Chevron,37.7979007,-121.9222786,fuel
Chevron,37.7983026,-121.9168801,fuel
Chevron,38.8558302,-120.0140929,fuel
Arco,34.0724756,-117.5586124,fuel
Circle K,33.9830555,-117.7126638,fuel
Arco,37.3518984,-122.0489319,fuel
Chevron,39.076507,-121.5608429,fuel
Shell,34.1455237,-118.7814191,fuel
University Chevron,34.4298559,-119.8692331,fuel
Chevron,33.6608389,-115.7201194,fuel
Chevron,34.1067525,-117.5348656,fuel
Valero,34.2054463,-117.0872972,fuel
76,34.2050633,-117.1023989,fuel
Rotten Robbie,38.6155703,-122.872239,fuel
Union Center,37.7190582,-122.1527664,fuel
Chevron,37.7237838,-122.1609667,fuel
Safeway Fuel Station,39.4038125,-123.3509839,fuel
Safeway Fuel Station,37.5213809,-120.8819132,fuel
Shell,34.2433089,-116.9003091,fuel
Safeway Fuel Station,38.461321,-122.716899,fuel
76,38.4498701,-122.6890125,fuel
Arco,37.4946089,-122.2349637,fuel
Chevron,37.4935411,-122.2355394,fuel
Safeway Fuel Station,37.6568762,-121.8996408,fuel
Safeway Fuel Station,38.4536556,-121.3712564,fuel
Safeway Fuel Station,38.8033667,-121.2724209,fuel
Chevron,35.9868186,-119.9592543,fuel
arco,37.4819093,-122.2214426,fuel
Marathon,37.4867763,-122.2188783,fuel
Valero,33.6063619,-114.6051516,fuel
Safeway Fuel Station,40.5762833,-122.3843282,fuel
Safeway Fuel Station,40.5715689,-122.352437,fuel
Safeway Fuel Station,38.594173,-121.2936308,fuel
Marathon,37.4917806,-122.2423535,fuel
Safeway Fuel Station,38.712822,-120.8402957,fuel
Chevron,37.380202,-122.0735457,fuel
Valero,37.3806953,-122.0745869,fuel
Arco,37.4691984,-122.2238163,fuel
Chevron,37.4679132,-122.2242541,fuel
Chevron,37.4759804,-122.2203814,fuel
Shell,37.46978,-122.2237308,fuel
Gas & Shop,37.4646035,-122.2243046,fuel
Best Auto Center,37.4629413,-122.2246708,fuel
World,37.2940362,-121.8332547,fuel
Arco,37.2932771,-121.8338347,fuel
Shell,39.9282852,-122.197107,fuel
Valero,39.9284586,-122.1978568,fuel
Chevron,37.3072004,-121.8115968,fuel
7-Eleven,33.6592246,-118.0044419,fuel
Hub Petroleum,37.5481507,-121.988259,fuel
,37.5455193,-121.9902013,fuel
Fuel 24:7,37.951238,-122.5499676,fuel
Oakdale 76,37.7677126,-120.8440208,fuel
,33.3517738,-116.740147,fuel
Chevron,37.7773064,-122.4046341,fuel
76,34.4701362,-117.3382535,fuel
76,36.6386886,-120.6272773,fuel
Mobil,36.6373132,-120.6264296,fuel
Chevron,36.6389015,-120.6266227,fuel
Shell,36.637568,-120.6257235,fuel
Kettleman City Mobil,35.9879083,-119.9590491,fuel
Shell,35.987307,-119.9590334,fuel
Alliance,37.3734905,-122.0559649,fuel
Mobil,37.3706412,-122.0570479,fuel
Arco,34.0635486,-117.2255609,fuel
G&M Oil,34.0467484,-116.5804919,fuel
Mobil,34.601421,-118.1387704,fuel
7-Eleven,35.3840581,-119.1459118,fuel
Golden Acorn Travel Center,32.7014815,-116.3551077,fuel
Ramco,33.0767349,-116.6001682,fuel
Safeway Fuel Station,38.0619925,-122.5326754,fuel
Safeway Fuel Station,37.6955423,-121.7444955,fuel
Safeway Fuel Station,38.879129,-121.2936873,fuel
76,38.5893448,-121.5277449,fuel
Arco,38.5641191,-121.4910533,fuel
Arco,38.5480149,-121.4275071,fuel
Arco,38.5733818,-121.4684209,fuel
Arco,37.7812667,-121.3109489,fuel
Arco,37.761758,-121.435434,fuel
Safeway Fuel Station,38.3698198,-120.7987706,fuel
Chevron,38.6497081,-121.1637387,fuel
Safeway Fuel Station,38.6639384,-121.3081381,fuel
Valero,35.2666416,-119.03878,fuel
Safeway Fuel Station,38.7100298,-121.0839865,fuel
Safeway,38.4576493,-121.8405066,fuel
Safeway Fuel Station,37.8897831,-121.6226374,fuel
,37.929455,-122.5166649,fuel
Quick Stop #2,39.7309221,-121.8584956,fuel
Safeway Fuel Station,39.7365694,-121.8353789,fuel
Shell,36.202463,-121.1287866,fuel
Chevron,33.8094427,-117.8525745,fuel
Safeway Fuel Station,38.6377826,-121.327512,fuel
Safeway Fuel Station,37.2936918,-121.9657024,fuel
Arco,35.402368,-119.3989917,fuel
EZ Trip,35.4017011,-119.3980717,fuel
Sinclair,35.4011657,-119.3983305,fuel
76,36.5828062,-121.9015777,fuel
Valero,37.1350034,-121.6590354,fuel
Angle Petroleum,37.6811756,-121.7710723,fuel
Valero Sunnyvale,37.3908763,-122.0141338,fuel
Chevron,37.9522627,-120.4244176,fuel
Shell,37.7818991,-122.4226825,fuel
Sam's Club,34.4162732,-118.5032139,fuel
76,37.6864293,-122.4703272,fuel
Chevron,37.7627598,-122.4346523,fuel
Chevron,37.7685684,-122.2397772,fuel
Alliance,37.7637826,-122.5091459,fuel
Los altos gas,37.404145,-122.1180471,fuel
los altos gas,37.4041467,-122.118423,fuel
Los Altos 76,37.3770547,-122.1144421,fuel
76,33.8707861,-117.9073284,fuel
Chevron,37.7469777,-122.4033647,fuel
Shell,37.742622,-122.4051954,fuel
Quik Stop,37.4706381,-122.201849,fuel
Olympian,37.4716167,-122.2033707,fuel
Shell,40.577795,-124.1539525,fuel
Mobil,33.8238918,-118.3402987,fuel
,33.7912152,-118.2911496,fuel
Pearson Fuel,32.754846,-117.107467,fuel
Midway Market and Liquor,34.8184105,-118.9914361,fuel
Pilot,41.398762,-122.3771393,fuel
Pilot,41.3991499,-122.376169,fuel
Chevron,37.7732116,-122.4456082,fuel
Pilot,32.5683662,-116.9532086,fuel
Pilot,32.569206,-116.9525522,fuel
Pilot,34.4943851,-118.620267,fuel
Chevron,37.9610717,-121.7466021,fuel
Arco,34.0447561,-118.3279848,fuel
Chevron,34.0328637,-118.3504379,fuel
Valero,34.0356418,-118.3498548,fuel
Sinclair,34.0464087,-118.3455087,fuel
Pilot,34.9916192,-117.5430975,fuel
Shell,37.7884321,-122.4357749,fuel
76,37.7737838,-122.4378196,fuel
Flyers,37.6688997,-122.4693956,fuel
Conoco Phillips 76,37.4640988,-122.1575313,fuel
Eco Fuel,34.0544258,-118.3234744,fuel
Chevron,34.03438,-118.6906482,fuel
Shell,33.8458376,-117.7767875,fuel
Vons,33.1032579,-117.0748883,fuel
Express Fuel,33.1142737,-117.101588,fuel
Arco,34.0217754,-118.8089971,fuel
Castro Gas & Food Mart,37.7629628,-122.435423,fuel
Castro Gas & Food Mart,37.7628143,-122.4354968,fuel
Chevron,34.0499448,-118.4377744,fuel
Shell,34.0531057,-118.3765393,fuel
White's Sierra Station,39.6758426,-120.2432802,fuel
United Oil,34.0482229,-118.3442007,fuel
Mobil,34.0911113,-118.3270844,fuel
American Gas,37.1250991,-122.1224681,fuel
Chevron,36.9825795,-121.9565386,fuel
Shell,37.7657342,-122.4645083,fuel
7-Eleven,37.5704346,-122.0323772,fuel
Shell,37.7651305,-122.4770327,fuel
Chevron,37.8092343,-122.2556503,fuel
,37.6275665,-122.0441741,fuel
,37.6277355,-122.0443083,fuel
,37.6090547,-122.0228925,fuel
Shell,34.044907,-117.8027475,fuel
76,34.0445091,-117.8024195,fuel
Arco,37.6876234,-122.4719044,fuel
Mobil,34.0195623,-117.8082715,fuel
Chevron,34.0225049,-117.8107244,fuel
Mobil,34.0287915,-117.8101279,fuel
Park Boulevard 76,37.8086916,-122.2185723,fuel
Arco,37.803134,-122.2346563,fuel
76,37.6281496,-122.0447807,fuel
Chevron,37.7526934,-122.4760694,fuel
Chevron,37.9869018,-121.2459831,fuel
,33.8737308,-117.9074893,fuel
Olympian,37.7502846,-122.4758901,fuel
Shell,37.6464366,-118.9656183,fuel
Go Gas and Food,37.768412,-122.21938,fuel
Sinclair,37.7740511,-122.2365761,fuel
,38.6632683,-121.7414954,fuel
Chevron,37.8301467,-122.2469641,fuel
Valero,37.9270406,-122.0147567,fuel
,38.6785126,-121.784245,fuel
Chevron,38.7837347,-123.012653,fuel
Chevron,37.9176699,-122.0387438,fuel
Fuel Pumps,33.8737438,-117.2994062,fuel
Shell,37.9868417,-121.2472332,fuel
Chevron,37.8343567,-122.1277252,fuel
Chevron,37.8343785,-122.1274043,fuel
7-Eleven,34.1359066,-116.0540501,fuel
Chevron,37.9654073,-121.7800972,fuel
76,37.7809496,-122.4715423,fuel
Arco,37.3586561,-122.0317907,fuel
Speedway Express,37.7485193,-122.4162009,fuel
Fair Oaks Gas,37.3676564,-122.0227423,fuel
Valero,37.3999096,-122.0730017,fuel
Chevron,35.4845134,-120.6655728,fuel
Chevron,34.2578724,-118.5027602,fuel
Shell,37.3435594,-121.9281246,fuel
Vickie's Shell,37.799162,-122.2170653,fuel
Arco,33.709324,-117.9548436,fuel
Mobil,37.3526125,-121.9987674,fuel
Augustine Shell,37.3821003,-121.9783649,fuel
Valero,37.7246957,-122.4610637,fuel
Pacific Pride Fueling,36.9956714,-121.5591405,fuel
Norco Shell,33.9091027,-117.5617065,fuel
Corona Gas,33.8765348,-117.5736921,fuel
Costco Gasoline,38.6708267,-121.7230194,fuel
Mayfair 76,37.7036449,-122.4757885,fuel
Fort Ross Gas,38.5263834,-123.263078,fuel
76,38.2987943,-122.4755928,fuel
Sinclair,33.937598,-117.5580631,fuel
Shell,37.7434078,-122.4759677,fuel
Olympian,37.7446915,-122.4760788,fuel
Broadway Shell of Sonoma,38.2897822,-122.4578627,fuel
Sonoma Valley Chevron,38.2933163,-122.4693932,fuel
Greenbridge Gas,38.0690134,-122.8066953,fuel
,37.5310659,-122.0348072,fuel
Shell,36.3257347,-119.2096143,fuel
76,36.3276301,-119.2926171,fuel
76,33.8385316,-118.3857414,fuel
Chevron,37.7803982,-122.4841004,fuel
Arco,37.7614411,-122.4772717,fuel
,37.5898942,-122.4120842,fuel
Chevron,38.3519191,-121.9857577,fuel
Valero,34.1249387,-118.0604889,fuel
KwikStop,37.9543152,-121.2350991,fuel
Arco,38.0046091,-121.3501246,fuel
76,38.0209748,-121.3565584,fuel
Valero,37.9542045,-121.2347199,fuel
Mobil,38.005891,-121.3190384,fuel
Sinclair,38.0213313,-121.3146992,fuel
Chevron,38.0365137,-121.2944623,fuel
,38.0559315,-121.3753323,fuel
,37.9880979,-121.3118313,fuel
7-Eleven,37.9868478,-121.3212999,fuel
76 Gas Station,37.9848732,-121.3449471,fuel
Arco,38.5807547,-122.5965994,fuel
Royal Gas,37.7320905,-122.4039792,fuel
Shell,37.546091,-122.2843835,fuel
Los Altos Chevron,37.3376712,-122.0678175,fuel
Chevron,38.5569279,-121.6945997,fuel
Arco,37.7306476,-122.4027865,fuel
Chevron,37.3321036,-119.6521298,fuel
World Oil,37.3885654,-122.0264792,fuel
Chevron,33.8474158,-118.1420724,fuel
76,38.0030223,-121.2850955,fuel
Costco Gasoline,33.5568219,-117.6777223,fuel
Chevron,38.0217079,-121.2728311,fuel
,38.0052381,-121.3502414,fuel
76,33.8109629,-118.1257163,fuel
